generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
4801000,Chamaecrista_cardiostegia,Chamaecrista_simplifacta,30.3251,1.09414,-0.00178776,0.0467561,0
4801000,Chamaecrista_decumbens,Chamaecrista_viscosa_var_paraguayensis,9.81486,0.138183,0.0214791,0.0222882,0
4802000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.146621,0.0209876,0.048031,0
4802000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.5245,1.18161,-0.0253197,0.0576496,0
4802000,Chamaecrista_cardiostegia,Chamaecrista_aristata,28.5772,0.680325,0.0391236,0.0235344,0
4803000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.164862,0.0185882,0.103456,0
4803000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.9169,1.36801,-0.0190352,0.0226778,0
4803000,Chamaecrista_cardiostegia,Chamaecrista_simplifacta,29.2742,1.15499,-0.0340444,0.0406235,0
4803000,Chamaecrista_desvauxii_var_latispula,Chamaecrista_desvauxii_var_langsdorfii,23.5706,0.288749,0.0383527,0.148941,0
4804000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.145718,0.0137816,0.0357329,0
4804000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,28.9642,1.0933,0.0342875,0.0477098,0
4804000,Chamaecrista_lineata,NA,30.8719,0.00408541,-0.000879945,0.00497368,0
4804000,Chamaecrista_cardiostegia,Chamaecrista_simplifacta,29.2022,0.979002,-0.0599289,0.152426,0
4804000,Chamaecrista_nictitans_var_disadena,NA,31.6595,0.96246,-0.0387174,1.6972,0
4805000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.105438,0.0316747,0.00307764,0
4805000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.9071,1.62005,-0.0581582,0.137585,0
4805000,Chamaecrista_cardiostegia,Chamaecrista_aristata,28.3921,0.862952,0.01193,0.0599135,0
4805000,Chamaecrista_roraimae,NA,33.4408,0.0104435,0.0102382,0.133279,0
4805000,Chamaecrista_onusta,Chamaecrista_amorimii,23.6736,0.320562,0.0314527,0.161319,0
4806000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.125575,0.0195772,0.00973351,0
4806000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.6608,1.46104,-0.0126864,0.0930157,0
4806000,Chamaecrista_brevicalyx,NA,31.89,0.033235,0.000782679,0.279397,0
4806000,Chamaecrista_cardiostegia,Chamaecrista_latifolia,30.5943,1.15828,-0.0249811,0.227154,0
4806000,Chamaecrista_decora,Chamaecrista_coriacea,23.4613,1.09271,-0.0209261,0.688504,0
4807000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.119774,0.0207616,0.0346,0
4807000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,28.0078,1.4885,0.0500497,0.904783,0
4807000,Chamaecrista_cardiostegia,Chamaecrista_aristata,27.5362,0.664419,-0.0195672,0.111369,0
4807000,Chamaecrista_desvauxii_var_latispula,Chamaecrista_diphylla,28.158,0.574911,-0.0309282,0.0522288,0
4807000,Chamaecrista_decora,Chamaecrista_coriacea,23.1694,1.266,-0.00239543,0.808197,0
4808000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.16237,0.00246277,0.0200815,0
4808000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,28.7856,1.77389,-0.0422863,0.382084,0
4808000,Chamaecrista_cardiostegia,Chamaecrista_aristata,28.3804,0.653215,0.067531,0.277911,0
4808000,Chamaecrista_decora,Chamaecrista_cytisoides,25.3045,1.11316,0.035145,0.509515,0
4809000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.129692,0.0459281,0.045722,0
4809000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,27.5338,1.01122,0.0262218,0.0332342,0
