generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
9301000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.364438,0.054562,0.0633434,0
9302000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.274429,0.111652,0.0394789,0
9303000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.530208,-0.0268312,0.167403,0
9304000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.366966,0.091417,0.0384009,0
9305000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.392452,0.03557,0.169503,0
9306000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.663469,-0.0642392,0.0154082,0
9307000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.450147,0.0225506,0.028742,0
9308000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.710749,-0.0139671,0.355891,0
9309000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.375941,0.0228277,0.0677286,0
9310000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.729593,-0.0767533,0.0233341,0
9310000,Diplusodon_ulei_var_ciliatus,Diplusodon_villosus,8.83968,0.839864,0.058832,0.00977357,0
9311000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,1.06613,-0.0791185,0.231234,0
9312000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,1.18935,-0.149408,0.0966341,0
9313000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.857768,-0.0555384,0.0693165,0
9314000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.525317,0.00484859,0.00700033,0
