generation,N_shifts,logPrior,logLik,eventRate,acceptRate
794900,4,13.8163,-458.827,1.72691,0.47
795000,4,14.6853,-464.251,1.34246,0.470143
795100,4,11.0781,-462.643,2.23424,0.46
795200,5,11.5647,-462.36,5.81454,0.48
795300,4,14.1477,-461.136,2.33509,0.506667
795400,3,10.0943,-464.064,1.03519,0.5175
795500,3,10.5254,-464.622,1.42169,0.52
795600,2,6.54837,-466.378,4.18581,0.515
795700,2,7.443,-470.173,0.911581,0.518571
795800,2,8.88885,-465.441,0.9007,0.51
795900,2,7.38355,-463.655,2.90725,0.505556
796000,5,7.42255,-455.518,2.79606,0.465
796100,4,7.58068,-455.643,1.42361,0.6
796200,4,8.99654,-455.642,1.89124,0.465
796300,4,9.8414,-458.188,1.86209,0.46
796400,4,12.5445,-456.596,2.19904,0.455
796500,3,11.0468,-455.755,1.50954,0.464
796600,3,11.6119,-453.867,1.55946,0.453333
796700,3,11.165,-456.493,1.38514,0.442857
796800,5,14.4703,-455.403,5.01472,0.45375
796900,6,21.3318,-456.652,2.50326,0.451111
797000,6,22.7039,-454.546,1.35414,0.451
797100,6,18.8211,-452.101,4.55849,0.42
797200,6,20.0346,-452.012,3.57781,0.45
797300,5,16.7466,-451.002,2.55168,0.483333
797400,4,9.96037,-452.527,2.209,0.4875
797500,4,10.6199,-454.71,3.10693,0.474
797600,4,13.1667,-451.078,4.32586,0.485
797700,4,14.9319,-451.683,2.61113,0.472857
797800,4,12.8639,-453.123,5.42303,0.465
797900,3,12.6688,-454.389,1.60146,0.451111
798000,3,10.9686,-454.104,2.08296,0.451
798100,3,10.5051,-455.468,2.50767,0.36
798200,3,12.2572,-456.026,0.749094,0.37
798300,3,10.662,-454.997,2.40514,0.38
798400,3,11.5094,-454.197,0.895942,0.38
798500,3,9.27805,-455.515,2.20522,0.414
798600,4,10.2207,-456.186,3.24123,0.418333
798700,5,14.7269,-452.021,2.54154,0.42
798800,5,9.77672,-450.824,6.6831,0.425
798900,5,9.07438,-451.536,2.6385,0.437778
799000,2,8.76162,-466.048,0.237856,0.46475
799100,2,8.12262,-470.043,1.22688,0.52
799200,2,7.32867,-470.335,1.08713,0.475
799300,2,8.31435,-468.514,1.11363,0.486667
799400,1,4.45563,-469.057,0.819852,0.48
799500,1,3.97405,-475.073,1.362,0.478
799600,1,6.34682,-475.086,0.466942,0.46
799700,1,4.18157,-471.528,2.70839,0.461429
799800,1,6.40211,-474.829,0.227763,0.46375
799900,1,5.26746,-471.591,1.19632,0.448889
800000,3,9.60413,-454.526,1.31627,0.4475
800100,3,11.5682,-452.779,1.08166,0.43
800200,3,11.8382,-455.053,0.589873,0.425
800300,3,12.1728,-454.612,0.591025,0.453333
800400,3,10.7514,-455.789,1.64078,0.4475
800500,3,9.66789,-455.147,2.1838,0.45
800600,3,10.6742,-457.872,2.27772,0.44
800700,3,9.95419,-455.349,1.51894,0.435714
800800,3,10.2598,-454.714,1.35903,0.43625
800900,3,10.8027,-454.003,0.972661,0.434444
801000,2,4.75072,-469.841,1.41501,0.462
801100,2,5.6862,-469.888,1.69714,0.53
801200,1,5.33141,-467.686,0.572626,0.47
801300,1,3.79291,-470.224,1.01443,0.46
801400,1,4.94498,-472.325,0.352293,0.4575
801500,2,8.17624,-472.432,0.623169,0.45
801600,2,9.91553,-470.115,0.831944,0.46
801700,2,8.8808,-469.966,2.54266,0.46
801800,1,5.41333,-472.359,0.80199,0.4625
801900,1,5.34027,-470.632,0.403394,0.451111
802000,2,3.00261,-460.924,1.96215,0.452125
802100,2,7.30062,-461.39,1.26878,0.43
802200,2,9.52296,-463.549,1.05997,0.41
802300,2,9.45547,-465.935,0.849665,0.44
802400,2,7.93794,-462.849,1.7466,0.4225
802500,2,7.75229,-465.281,2.09253,0.428
802600,2,8.38211,-468.575,0.709548,0.43
802700,2,6.46328,-467.003,2.83017,0.424286
802800,2,7.49698,-463.071,2.16009,0.43625
802900,2,8.86272,-466.256,0.81861,0.433333
803000,2,7.34834,-466.285,2.20163,0.426
803100,2,9.4027,-463.457,0.681114,0.51
803200,2,10.1206,-462.062,0.493472,0.485
803300,2,8.9953,-462.507,1.2289,0.476667
803400,2,8.60228,-463.083,1.38292,0.465
803500,2,8.73467,-463.852,0.554002,0.468
803600,2,8.27795,-462.067,1.06794,0.473333
803700,2,8.42176,-463.353,0.755142,0.478571
803800,3,8.14129,-464.816,4.63297,0.475
803900,3,11.0076,-467.15,1.99955,0.472222
804000,3,8.80789,-469.143,2.90672,0.474
804100,3,12.3425,-465.98,2.41657,0.41
804200,3,11.8161,-467.392,2.99698,0.39
804300,3,13.6395,-466.648,1.60859,0.403333
804400,3,10.5605,-469.936,2.89581,0.415
804500,3,10.3474,-467.131,2.80077,0.406
804600,4,16.6087,-463.352,1.80838,0.415
804700,2,5.99982,-460.179,3.5101,0.42
804800,2,8.40345,-464.593,0.84171,0.4175
804900,2,7.35563,-465.64,2.17114,0.418889
805000,3,5.17099,-451.656,1.53319,0.4596
805100,3,4.49329,-450.329,2.44904,0.36
805200,3,8.88869,-453.282,1.05053,0.39
805300,3,7.56412,-453.623,2.25527,0.4
805400,3,9.88461,-452.133,2.35049,0.4
805500,3,11.1567,-453.756,1.09533,0.412
805600,3,9.85636,-453.646,2.32632,0.413333
805700,3,11.2628,-454.788,0.794028,0.415714
805800,3,8.2415,-455.474,1.89361,0.42375
805900,3,7.44433,-455.17,2.68926,0.427778
806000,4,11.5503,-458.83,1.6144,0.441412
806100,4,14.9592,-458.352,1.91785,0.48
806200,4,14.8825,-455.686,2.7183,0.44
806300,4,15.2058,-456.052,1.81164,0.45
806400,4,11.3355,-457.538,3.80423,0.465
806500,4,13.98,-456.075,1.86822,0.454
806600,4,12.3938,-456.349,2.91126,0.445
806700,4,12.8181,-456.775,2.2794,0.447143
806800,5,16.8017,-456.477,2.59871,0.4425
806900,5,18.2041,-456.675,1.0863,0.443333
807000,4,12.6591,-453.263,3.39916,0.462
807100,4,14.339,-452.53,2.83365,0.39
807200,4,10.139,-457.056,3.3378,0.44
807300,4,16.3758,-462.708,1.33645,0.453333
807400,3,12.5525,-454.374,2.51701,0.475
807500,3,10.4391,-450.595,2.91277,0.456
807600,4,19.3022,-452.927,0.570923,0.475
807700,4,15.1025,-453.647,2.26196,0.472857
807800,5,15.2885,-456.861,2.80526,0.48
807900,3,11.7035,-449.255,1.87744,0.477778
808000,7,18.989,-458.91,3.59053,0.463
808100,7,12.8582,-459.386,4.29079,0.45
808200,8,17.6233,-457.138,3.59306,0.47
808300,8,9.98895,-460.17,6.90272,0.463333
808400,9,16.7419,-470.509,3.02994,0.485
808500,8,9.69285,-465.887,3.93832,0.47
808600,7,14.464,-468.067,4.04143,0.485
808700,6,11.0419,-471.317,4.58585,0.495714
808800,5,11.236,-461.663,3.13039,0.50375
808900,5,10.4793,-459.399,3.56384,0.504444
809000,5,12.4218,-462.291,1.56149,0.5
809100,4,12.1856,-461.96,3.11996,0.45
809200,3,11.5212,-461.729,1.25848,0.485
809300,3,9.71587,-464.415,1.42319,0.48
809400,2,8.55043,-461.214,2.45764,0.48
809500,2,10.3166,-463.449,0.322813,0.48
809600,3,11.4945,-462.164,2.73721,0.47
809700,3,8.8533,-463.201,2.37076,0.468571
809800,3,5.90681,-465.021,1.9119,0.4675
809900,2,6.69947,-463.825,1.95233,0.457778
810000,4,13.8614,-458.924,1.83819,0.469333
810100,5,18.252,-456.491,1.92011,0.52
810200,4,12.2345,-456.821,4.15076,0.495
810300,4,14.0434,-456.926,2.9104,0.51
810400,4,13.3106,-453.968,2.86316,0.5025
810500,4,14.763,-453.586,2.90449,0.492
810600,5,20.3624,-454.513,0.679332,0.483333
810700,6,18.449,-451.754,5.17859,0.477143
810800,6,20.4404,-458.807,2.4831,0.485
810900,7,21.444,-453.59,3.47558,0.483333
811000,6,16.8919,-455.203,2.39125,0.478
811100,5,4.74225,-456.99,3.07895,0.46
811200,5,8.89904,-456.338,2.23666,0.42
811300,6,15.0963,-454.899,2.97126,0.45
811400,5,15.2568,-456.182,2.06172,0.4825
811500,5,5.06691,-459.432,5.43892,0.458
811600,6,9.1151,-461.199,4.20073,0.475
811700,5,11.9627,-461.96,4.21072,0.478571
811800,5,13.03,-458.157,2.84338,0.48125
811900,5,15.7718,-454.845,2.59065,0.47
812000,5,18.2513,-456.647,1.36049,0.478
812100,4,12.9185,-458.898,3.73767,0.45
812200,4,16.5111,-454.275,0.576402,0.43
812300,4,9.73477,-454.466,3.81154,0.43
812400,4,11.0939,-453.226,4.52658,0.43
812500,4,13.8108,-454.874,2.27135,0.418
812600,3,10.7565,-457.255,2.33225,0.425
812700,3,3.66973,-457.81,2.57088,0.43
812800,3,7.28093,-459.63,2.10429,0.44125
812900,3,9.06561,-457.977,0.989715,0.446667
813000,3,9.74028,-458.885,2.46438,0.469286
813100,3,12.0106,-457.533,0.595868,0.5
813200,4,14.9462,-460.307,2.76986,0.51
813300,4,12.8411,-460.857,4.37495,0.523333
813400,3,10.3566,-459.58,3.59334,0.5375
813500,3,8.95756,-456.583,1.61878,0.53
813600,3,7.89895,-455.212,2.20695,0.503333
813700,3,6.00293,-457.651,3.79077,0.49
813800,3,6.7287,-454.655,1.59671,0.47375
813900,3,5.29882,-457.314,2.83141,0.474444
814000,2,6.89244,-459.683,1.37538,0.460462
814100,2,5.18559,-463.791,0.475353,0.46
814200,2,4.73305,-462.505,1.48374,0.425
814300,3,10.0563,-463.617,1.1026,0.423333
814400,3,11.1987,-465.967,0.90349,0.4325
814500,4,12.9231,-463.49,2.90013,0.452
814600,3,6.37119,-463.153,3.16181,0.463333
814700,3,8.94106,-463.687,2.01174,0.454286
814800,3,10.5101,-465.965,1.81046,0.4575
814900,3,4.30491,-463.315,2.51428,0.464444
815000,3,9.7058,-458.088,3.1486,0.467
815100,3,12.5102,-459.335,0.917151,0.44
815200,3,10.777,-456.125,3.83297,0.445
815300,3,11.8853,-457.432,2.48428,0.456667
815400,3,11.3421,-458.316,4.50537,0.4525
815500,3,12.4809,-455.577,2.3765,0.49
815600,3,12.8413,-455.398,0.929032,0.48
815700,3,10.7382,-456.899,1.75797,0.482857
815800,3,11.3467,-457.158,1.24149,0.4725
815900,3,8.8159,-459.857,1.84858,0.466667
816000,3,9.72503,-458.137,1.79974,0.44775
816100,3,8.89516,-463.217,2.22214,0.39
816200,3,8.31212,-464.183,2.59563,0.4
816300,3,9.96936,-467.488,1.08254,0.396667
816400,3,10.3544,-460.72,1.42896,0.3925
816500,4,12.6366,-461.495,2.61638,0.384
816600,5,14.4353,-461.274,3.45149,0.391667
816700,5,16.5752,-463.738,2.22027,0.41
816800,6,20.8534,-460.281,2.21659,0.4175
816900,5,13.4504,-459.424,5.61639,0.416667
817000,6,20.9201,-456.721,2.23527,0.423
817100,6,18.2147,-455.174,2.71614,0.42
817200,5,15.6364,-454.76,2.98384,0.455
817300,5,18.1447,-455.57,1.20929,0.47
817400,5,18.6898,-455.923,1.79099,0.465
817500,5,17.0053,-456.498,3.88993,0.448
817600,5,15.8438,-458.483,3.46454,0.428333
817700,5,18.168,-457.094,1.58363,0.437143
817800,5,17.471,-455.68,3.67097,0.44
817900,4,14.5201,-454.96,1.99997,0.444444
818000,3,12.8872,-462.965,1.31976,0.458333
818100,3,13.1648,-460.47,1.15864,0.34
818200,3,12.1904,-458.889,1.92765,0.38
818300,3,11.5056,-458.774,2.38339,0.37
818400,3,12.3275,-462.172,1.45387,0.3675
818500,4,12.7663,-461.34,2.29738,0.364
818600,3,10.7722,-460.821,2.39817,0.371667
818700,3,2.54792,-459.409,5.98744,0.398571
818800,3,7.9319,-457.85,1.06596,0.40625
818900,3,13.5985,-459.264,1.67406,0.415556
819000,2,9.55871,-467.695,1.25756,0.464
819100,2,8.19564,-468.026,1.22527,0.46
819200,3,11.1985,-463.258,1.30112,0.485
819300,5,14.4407,-462.223,2.0799,0.493333
819400,5,16.8785,-465.089,4.80096,0.51
819500,6,16.1493,-467.841,3.83137,0.528
819600,6,15.2161,-468.306,4.21074,0.533333
819700,5,19.3881,-466.672,2.41502,0.54
819800,5,15.8512,-465.491,4.26204,0.53625
819900,4,12.5725,-466.828,1.17149,0.533333
820000,3,10.9819,-464.782,2.88459,0.525
820100,3,10.7807,-464.713,2.20364,0.51
820200,3,6.16332,-465.436,1.72876,0.495
820300,2,8.35246,-462.736,0.978415,0.496667
820400,2,6.05234,-463.279,2.84006,0.4925
820500,2,9.41996,-463.32,0.700848,0.49
820600,2,4.52932,-464.885,2.22323,0.478333
820700,2,5.51895,-462.459,1.12023,0.488571
820800,2,5.74892,-464.908,0.712904,0.49
820900,2,9.34292,-465.588,0.945876,0.495556
821000,5,14.7483,-455.15,1.77502,0.466
821100,4,12.2113,-461.615,1.8008,0.48
821200,4,9.17844,-453.561,3.56992,0.49
821300,4,12.9937,-454.605,1.03084,0.483333
821400,4,6.27454,-456.757,6.49601,0.4575
821500,6,15.8525,-454.795,4.54068,0.466
821600,5,14.8686,-453.857,4.03581,0.468333
821700,5,19.7403,-456.325,2.11591,0.472857
821800,3,11.1373,-453.396,3.10477,0.47125
821900,3,13.1631,-457.997,1.3546,0.472222
822000,3,10.9091,-472.622,0.297205,0.4805
822100,3,9.17459,-471.456,1.69885,0.46
822200,2,8.34001,-469.789,0.384668,0.38
822300,2,5.19063,-471.31,3.49202,0.42
822400,2,6.65388,-469.418,1.78068,0.4175
822500,2,6.67271,-469.191,0.966725,0.43
822600,2,4.5168,-470.211,3.58792,0.425
822700,2,7.60255,-468.806,0.922405,0.424286
822800,2,9.13997,-470.146,0.482912,0.42875
822900,2,8.49747,-468.358,1.45523,0.428889
823000,3,11.7159,-452.435,2.9566,0.465833
823100,3,13.8069,-452.75,1.08286,0.43
823200,3,12.6158,-452.293,2.30431,0.44
823300,3,12.0494,-451.982,2.32551,0.416667
823400,4,14.5392,-452.641,2.14329,0.4125
823500,4,14.5042,-452.996,3.08935,0.416
823600,4,15.4132,-456.684,2.2493,0.406667
823700,4,13.4074,-453.682,2.96571,0.43
823800,4,14.8331,-453.595,3.0082,0.44125
823900,4,17.2689,-453.121,1.21698,0.446667
824000,3,12.5767,-452.429,2.35744,0.442
824100,3,13.527,-453.754,1.47496,0.46
824200,3,7.98833,-453.989,3.44651,0.45
824300,4,12.3987,-451.967,4.27028,0.466667
824400,4,14.5122,-449.743,2.5321,0.4625
824500,3,10.5966,-453.584,2.49405,0.454
824600,3,10.6848,-453.6,2.31943,0.458333
824700,4,13.0482,-452.048,2.55528,0.468571
824800,4,16.0699,-454.786,1.54655,0.475
824900,5,17.7122,-455.778,2.08037,0.482222
825000,5,16.6708,-453.195,3.21618,0.481
825100,4,12.0754,-453.577,4.1676,0.47
825200,3,13.1509,-455.679,1.38033,0.48
825300,3,11.2935,-458.299,3.2183,0.44
825400,3,9.35936,-461.229,3.74221,0.415
825500,3,9.75732,-461.033,3.28174,0.428
825600,3,11.0283,-458.451,2.18295,0.438333
825700,3,11.6619,-459.194,2.02913,0.431429
825800,4,15.6149,-457.872,1.95613,0.44375
825900,4,13.9988,-457.453,2.60074,0.452222
826000,4,14.6737,-456.361,1.28816,0.459
826100,4,13.6847,-454.317,2.36439,0.36
826200,5,19.5397,-450.399,1.63959,0.35
826300,4,12.9321,-452.049,1.2909,0.4
826400,3,9.02949,-449.308,3.63604,0.3925
826500,3,6.08102,-451.455,5.43192,0.404
826600,3,9.91219,-452.811,1.48695,0.41
826700,3,8.72177,-451.28,2.50971,0.402857
826800,3,10.0938,-453.101,3.95989,0.40125
826900,3,12.5697,-450.993,0.616668,0.405556
827000,2,4.4519,-463.165,2.37758,0.4488
827100,2,9.78967,-465.989,0.88323,0.44
827200,2,6.68571,-469.806,0.557807,0.485
827300,2,8.38912,-467.629,0.438949,0.473333
827400,2,8.02192,-468.562,1.05616,0.4875
827500,2,6.19224,-464.742,2.11471,0.486
827600,3,7.80525,-467.057,3.48439,0.488333
827700,3,12.6533,-463.754,0.880265,0.487143
827800,3,8.29446,-462.072,2.59852,0.4825
827900,2,7.03519,-461.24,1.42743,0.483333
828000,2,8.40964,-466.027,1.62433,0.461571
828100,2,8.97532,-466.576,0.493652,0.34
828200,2,7.78705,-467.618,2.18171,0.37
828300,2,8.58772,-466.422,1.85628,0.37
828400,2,9.23239,-466.035,1.32304,0.3775
828500,3,10.7915,-470.348,1.8803,0.386
828600,3,13.2844,-470.505,1.16772,0.401667
828700,3,12.5714,-469.116,0.959278,0.404286
828800,3,12.4284,-470.16,0.832472,0.40375
828900,3,12.5064,-469.57,1.35627,0.413333
829000,5,15.5315,-455.402,4.28177,0.434
829100,5,14.3463,-457.314,4.3491,0.4
829200,6,13.189,-456.297,5.0733,0.48
829300,6,18.6997,-454.363,2.28311,0.483333
829400,6,17.7262,-457.48,3.11819,0.485
829500,6,17.9874,-459.954,3.97815,0.478
829600,6,15.6612,-458.549,5.10723,0.471667
829700,6,16.3787,-457.575,3.70682,0.465714
829800,6,17.1927,-456.188,3.29398,0.45875
829900,6,13.9973,-454.445,3.96292,0.458889
830000,6,15.9786,-454.03,4.26937,0.467
830100,6,11.7048,-459.259,4.72832,0.5
830200,4,11.6284,-458.945,1.94495,0.47
830300,4,12.7357,-457.57,2.22868,0.463333
830400,5,16.3863,-455.023,2.39161,0.465
830500,4,9.31662,-458.493,2.2852,0.482
830600,4,9.25798,-458.301,0.624607,0.47
830700,4,10.7722,-455.625,2.07595,0.467143
830800,4,12.8072,-459.055,1.99026,0.4625
830900,3,6.39903,-457.421,4.14251,0.468889
831000,3,8.83615,-458.03,1.49323,0.466
831100,3,11.9336,-456.289,0.777581,0.45
831200,3,11.5281,-456.657,1.09547,0.455
831300,3,10.598,-456.863,2.67526,0.42
831400,3,11.1755,-458.9,1.89493,0.425
831500,3,11.5529,-455.413,1.07794,0.432
831600,3,10.2486,-454.948,1.09591,0.425
831700,3,9.97125,-453.808,1.15521,0.425714
831800,3,11.5839,-454.899,0.999711,0.4275
831900,4,14.323,-453.94,1.57016,0.426667
832000,6,20.4598,-459.877,1.87575,0.442071
832100,5,15.6839,-455.966,1.88122,0.61
832200,5,11.8306,-462.447,3.61652,0.52
832300,5,11.6629,-461.4,2.57625,0.536667
832400,5,15.5943,-464.743,4.02094,0.5175
832500,5,15.9728,-460.871,2.06872,0.522
832600,5,18.1023,-459.845,1.59028,0.508333
832700,5,16.3049,-461.47,3.86562,0.51
832800,4,15.0234,-463.987,2.19681,0.52125
832900,4,15.4248,-459.149,2.06354,0.516667
833000,4,15.5846,-458.254,1.90503,0.514
833100,5,20.3243,-461.121,0.98997,0.45
833200,4,14.6749,-463.126,3.15937,0.485
833300,3,12.2328,-464.531,2.02341,0.486667
833400,3,11.8121,-463.971,3.00834,0.4775
833500,4,16.3476,-463.14,1.42611,0.464
833600,4,14.0831,-462.77,2.26959,0.478333
833700,4,9.37463,-462.203,7.75426,0.49
833800,3,9.36131,-463.436,2.271,0.4925
833900,5,14.3285,-465.072,2.25312,0.49
834000,5,15.4443,-464.497,2.26556,0.498
834100,5,13.5961,-463.533,5.76476,0.54
834200,5,15.1517,-466.38,1.59524,0.505
834300,5,11.7541,-464.925,4.64175,0.493333
834400,4,15.627,-465.953,2.85463,0.5175
834500,3,12.5065,-466.429,2.08632,0.508
834600,3,12.8887,-461.301,1.50042,0.521667
834700,3,11.5463,-463.652,0.865751,0.518571
834800,4,14.6941,-463.511,1.98133,0.51125
834900,3,11.9669,-463.701,2.09253,0.51
835000,2,9.85134,-467.218,1.94646,0.458857
835100,2,10.4561,-466.055,1.02256,0.5
835200,2,10.879,-465.691,0.677244,0.47
835300,3,13.934,-462.531,2.16071,0.46
835400,3,14.1648,-463.243,0.824482,0.4675
835500,3,10.3062,-466.388,3.21633,0.45
835600,2,11.0154,-461.263,0.557414,0.461667
835700,2,11.0656,-461.934,0.344015,0.461429
835800,2,10.0252,-463.586,0.908117,0.45125
835900,2,10.6724,-465.111,0.415628,0.45
836000,2,9.2246,-460.682,0.6291,0.4695
836100,2,8.16493,-459.912,2.18801,0.46
836200,2,9.71343,-464.41,1.33023,0.435
836300,2,8.74834,-463.114,2.07891,0.443333
836400,2,6.97023,-463.856,1.38745,0.45
836500,2,7.31487,-462.593,0.788949,0.448
836600,2,5.80187,-460.7,0.758217,0.461667
836700,2,8.61842,-463.352,0.216855,0.452857
836800,3,9.69132,-461.044,1.85323,0.44875
836900,3,8.0915,-460.651,3.24657,0.444444
837000,3,10.5575,-460.599,0.953306,0.449
837100,2,6.80651,-464.856,1.80828,0.54
837200,2,4.45501,-462.975,3.74574,0.49
837300,2,5.96489,-464.527,1.18188,0.483333
837400,2,5.07101,-464.639,1.8246,0.4675
837500,2,6.54681,-466.003,0.690168,0.47
837600,2,2.37732,-461.697,4.25455,0.475
837700,2,6.92397,-460.978,1.12965,0.475714
837800,2,9.87062,-460.181,0.537838,0.47125
837900,2,7.74677,-460.977,2.18662,0.474444
838000,3,11.3302,-457.975,0.899648,0.431
838100,3,11.0126,-455.837,1.7684,0.42
838200,3,10.3357,-455.039,2.68963,0.425
838300,3,9.73116,-456.515,2.78698,0.393333
838400,3,7.98878,-456.781,2.09975,0.3975
838500,3,11.7818,-458.121,1.27737,0.41
838600,3,12.1554,-455.847,0.877384,0.413333
838700,3,10.4423,-458.826,2.74476,0.425714
838800,3,12.4809,-463.575,1.92135,0.41875
838900,3,12.8781,-460.527,1.30991,0.417778
839000,3,11.8278,-460.51,1.13725,0.416
839100,3,11.0019,-461.38,1.88524,0.41
839200,3,10.0408,-459.623,1.71008,0.445
839300,3,10.5361,-456.327,0.756227,0.436667
839400,3,9.64033,-457.119,1.77224,0.43
839500,3,7.72691,-456.847,3.87516,0.444
839600,3,11.2831,-461.109,0.546851,0.46
839700,3,7.86916,-462.017,3.40998,0.464286
839800,3,9.99714,-464.523,1.3745,0.45625
839900,4,12.2086,-463.636,1.81948,0.448889
840000,2,6.05082,-465.991,2.0322,0.479
840100,2,6.93012,-470.46,0.607583,0.42
840200,2,6.96177,-467.443,2.14837,0.38
840300,3,10.6796,-468.028,1.01276,0.413333
840400,2,5.87209,-468.322,3.30698,0.4175
840500,2,7.08115,-468.349,2.11685,0.408
840600,2,7.08694,-467.951,3.03658,0.411667
840700,2,8.44855,-468.427,1.6483,0.44
840800,2,8.08039,-464.629,1.64935,0.4425
840900,2,5.13918,-462.877,3.53452,0.442222
841000,2,8.3124,-464.294,0.512626,0.449
841100,3,9.97305,-461.309,1.89121,0.46
841200,4,11.8578,-463.215,2.74389,0.4
841300,4,10.2503,-463.089,4.17113,0.42
841400,4,7.35791,-463.668,5.03306,0.43
841500,4,8.20715,-462.009,1.22436,0.43
841600,4,5.40678,-464.169,3.15692,0.435
841700,4,12.5123,-466.163,1.82441,0.431429
841800,3,8.18296,-466.785,1.7349,0.4325
841900,2,8.8704,-466.572,1.52724,0.447778
842000,3,12.6972,-464.159,1.42462,0.448333
842100,5,19.2981,-464.487,2.49673,0.5
842200,4,14.1971,-468.263,2.13087,0.515
842300,4,5.36325,-465.549,6.86032,0.496667
842400,4,10.7292,-465.443,3.38762,0.4925
842500,4,13.2226,-468.991,1.83742,0.504
842600,2,4.7134,-465.152,2.39034,0.51
842700,2,9.07272,-463.464,0.825992,0.505714
842800,2,4.07183,-462.071,4.39132,0.48875
842900,2,7.84653,-463.061,2.02098,0.483333
843000,2,6.92661,-466.971,0.671369,0.43675
843100,2,6.09289,-464.055,1.79003,0.5
843200,2,7.21396,-466.645,0.871336,0.465
843300,2,5.57119,-467.995,2.19206,0.446667
843400,2,5.27363,-466.819,2.36191,0.4425
843500,2,6.85721,-468.065,1.44395,0.452
843600,2,5.71552,-468.486,1.83155,0.45
843700,2,4.93922,-472.886,1.47241,0.444286
843800,2,7.27889,-467.203,1.33607,0.44125
843900,3,9.69117,-464.454,1.54228,0.441111
844000,3,11.8146,-459.868,2.30142,0.469
844100,3,7.66121,-458.419,4.24712,0.42
844200,4,10.3748,-459.893,2.29568,0.42
844300,4,12.2121,-460.784,2.78085,0.423333
844400,3,13.7618,-460.235,1.10258,0.4475
844500,3,12.9046,-461.237,0.73247,0.47
844600,3,12.79,-466.19,2.23511,0.463333
844700,3,13.8344,-464.936,1.09303,0.461429
844800,2,5.10765,-459.69,2.45846,0.4575
844900,2,8.31346,-459.221,1.30918,0.445556
845000,4,13.2719,-459.689,2.84588,0.454
845100,4,15.1709,-459.887,0.709953,0.48
845200,4,14.5324,-461.192,2.61603,0.475
845300,4,15.6267,-460.388,2.47466,0.43
845400,5,15.5986,-460.772,2.22627,0.4225
845500,5,17.7292,-459.557,2.31844,0.444
845600,4,14.9087,-459.916,1.47505,0.463333
845700,4,15.833,-460.931,2.28222,0.474286
845800,4,14.0894,-461.116,2.97538,0.47375
845900,4,14.0479,-456.731,1.94514,0.473333
846000,3,6.43924,-457.874,2.31079,0.469
846100,3,7.11519,-456.554,1.26533,0.43
846200,3,6.27412,-455.886,3.61993,0.44
846300,4,10.0189,-459.001,1.15938,0.443333
846400,3,7.3909,-456.443,0.714055,0.4275
846500,3,8.64353,-456.095,1.73108,0.422
846600,3,8.20327,-456.884,2.44135,0.396667
846700,3,9.29584,-461.95,1.76191,0.384286
846800,3,8.96278,-459.848,2.47076,0.38625
846900,3,9.64733,-457.242,2.7748,0.394444
847000,3,11.7861,-454.239,1.55608,0.402
847100,3,12.3619,-455.173,0.933046,0.49
847200,3,11.8664,-456.559,2.73675,0.465
847300,4,15.9113,-453.792,2.60766,0.48
847400,3,11.1608,-456.881,2.20746,0.4875
847500,3,11.7004,-456.295,2.00455,0.466
847600,3,11.8337,-455.346,1.15819,0.466667
847700,4,8.91068,-457.633,1.12915,0.475714
847800,4,4.92266,-456.657,4.22006,0.47
847900,4,14.4121,-454.918,1.5038,0.463333
848000,4,10.714,-459.618,4.86107,0.45825
848100,5,16.4013,-460.122,4.18608,0.47
848200,5,17.1019,-461.383,2.7883,0.48
